pair_id,variant,plain_size,transformed_size,encrypt_ns,hash_ns,send_ns,send_ts_us
49040,5,128,288,46901,1294,4115,1763725944512716
49041,0,128,0,0,0,5972,1763725944512977
49041,5,128,288,47023,1186,4370,1763725944513033
49042,0,128,0,0,0,6033,1763725944513306
49042,5,128,288,44683,1233,4320,1763725944513359
49043,0,128,0,0,0,5712,1763725944513631
49043,5,128,288,46486,1255,6296,1763725944513688
49044,0,128,0,0,0,7527,1763725944513978
49044,5,128,288,46833,1311,4824,1763725944514034
49045,0,128,0,0,0,6295,1763725944514306
49045,5,128,288,47341,1211,5329,1763725944514363
49046,0,128,0,0,0,6024,1763725944514634
49046,5,128,288,46822,1241,4247,1763725944514690
49047,0,128,0,0,0,15481,1763725944514971
49047,5,128,288,63781,1719,5907,1763725944515046
49048,0,128,0,0,0,6994,1763725944515320
49048,5,128,288,53125,1442,4751,1763725944515383
49049,0,128,0,0,0,5219,1763725944515666
49049,5,128,288,52664,1479,4738,1763725944515728
49050,0,128,0,0,0,5346,1763725944515976
49050,5,128,288,53505,1499,4761,1763725944516039
49051,0,128,0,0,0,5222,1763725944516311
49051,5,128,288,53083,1466,4544,1763725944516374
49052,0,128,0,0,0,5617,1763725944516647
49052,5,128,288,55803,1542,4879,1763725944516713
49053,0,128,0,0,0,5353,1763725944516974
49053,5,128,288,56896,1626,5104,1763725944517042
49054,0,128,0,0,0,6285,1763725944517327
49054,5,128,288,56881,1556,5130,1763725944517394
49055,0,128,0,0,0,5653,1763725944517668
49055,5,128,288,56995,1585,5064,1763725944517735
49056,0,128,0,0,0,5916,1763725944517976
49056,5,128,288,56599,1549,5024,1763725944518043
49057,0,128,0,0,0,5781,1763725944518316
49057,5,128,288,56997,1567,5004,1763725944518384
49058,0,128,0,0,0,5679,1763725944518667
49058,5,128,288,56806,1617,5250,1763725944518735
49059,0,128,0,0,0,5581,1763725944518978
49059,5,128,288,62116,1865,5923,1763725944519052
49060,0,128,0,0,0,6210,1763725944519330
49060,5,128,288,56948,1758,5658,1763725944519398
49061,0,128,0,0,0,5739,1763725944519673
49061,5,128,288,56836,1614,5700,1763725944519741
49062,0,128,0,0,0,5798,1763725944519978
49062,5,128,288,57054,1577,5293,1763725944520046
49063,0,128,0,0,0,5900,1763725944520330
49063,5,128,288,56922,1498,5103,1763725944520397
49064,0,128,0,0,0,5780,1763725944520671
49064,5,128,288,56616,1483,5318,1763725944520739
49065,0,128,0,0,0,7645,1763725944521083
49065,5,128,288,57117,1554,5122,1763725944521151
49066,0,128,0,0,0,5921,1763725944521425
49066,5,128,288,57096,1502,5504,1763725944521493
49067,0,128,0,0,0,6373,1763725944521770
49067,5,128,288,56886,1512,234690,1763725944522067
49068,0,128,0,0,0,21934,1763725944522392
49068,5,128,288,98683,3636,10394,1763725944522511
49069,0,128,0,0,0,16030,1763725944522817
49069,5,128,288,74803,4083,15333,1763725944522919
49070,0,128,0,0,0,23860,1763725944523255
49070,5,128,288,79229,4252,14755,1763725944523363
49071,0,128,0,0,0,13899,1763725944523658
49071,5,128,288,66601,4738,14889,1763725944523751
49072,0,128,0,0,0,17705,1763725944524056
49072,5,128,288,63442,3699,14086,1763725944524143
49073,0,128,0,0,0,18609,1763725944524459
49073,5,128,288,63652,3458,13623,1763725944524546
49074,0,128,0,0,0,18973,1763725944524848
49074,5,128,288,55828,2213,6308,1763725944524917
49075,0,128,0,0,0,7984,1763725944525194
49075,5,128,288,61036,1777,5200,1763725944525266
49076,0,128,0,0,0,7037,1763725944525542
49076,5,128,288,59923,1839,5075,1763725944525612
49077,0,128,0,0,0,5836,1763725944525885
49077,5,128,288,54350,1856,5436,1763725944525951
49078,0,128,0,0,0,7935,1763725944526232
49078,5,128,288,44156,1667,5188,1763725944526287
49079,0,128,0,0,0,3692,1763725944526556
49079,5,128,288,32909,924,3245,1763725944526596
49080,0,128,0,0,0,3449,1763725944526860
49080,5,128,288,29459,840,6083,1763725944526898
49081,0,128,0,0,0,3704,1763725944527162
49081,5,128,288,30700,815,3016,1763725944527199
49082,0,128,0,0,0,3258,1763725944527463
49082,5,128,288,30621,879,2820,1763725944527499
49083,0,128,0,0,0,4355,1763725944527770
49083,5,128,288,30656,850,2701,1763725944527806
49084,0,128,0,0,0,3209,1763725944528070
49084,5,128,288,30788,885,2678,1763725944528106
49085,0,128,0,0,0,3341,1763725944528369
49085,5,128,288,31913,837,2804,1763725944528407
49086,0,128,0,0,0,3420,1763725944528670
49086,5,128,288,31767,848,2892,1763725944528707
49087,0,128,0,0,0,3413,1763725944528967
49087,5,128,288,31771,835,2974,1763725944529005
49088,0,128,0,0,0,3284,1763725944529277
49088,5,128,288,32991,911,2981,1763725944529316
49089,0,128,0,0,0,3195,1763725944529579
49089,5,128,288,32923,884,2863,1763725944529618
49090,0,128,0,0,0,3435,1763725944529882
49090,5,128,288,33171,920,2832,1763725944529921
49091,0,128,0,0,0,3445,1763725944530185
49091,5,128,288,33089,897,3000,1763725944530224
49092,0,128,0,0,0,3312,1763725944530489
49092,5,128,288,33648,923,2976,1763725944530529
49093,0,128,0,0,0,3319,1763725944530801
49093,5,128,288,34580,947,2926,1763725944530842
49094,0,128,0,0,0,3481,1763725944531106
49094,5,128,288,34630,920,3025,1763725944531147
49095,0,128,0,0,0,3233,1763725944531411
49095,5,128,288,34521,883,2994,1763725944531451
49096,0,128,0,0,0,3326,1763725944531715
49096,5,128,288,35570,980,3003,1763725944531757
49097,0,128,0,0,0,3453,1763725944532029
49097,5,128,288,36377,989,3284,1763725944532072
49098,0,128,0,0,0,3872,1763725944532337
49098,5,128,288,36201,953,3005,1763725944532380
49099,0,128,0,0,0,3499,1763725944532645
49099,5,128,288,36283,972,3133,1763725944532687
49100,0,128,0,0,0,3700,1763725944532952
49100,5,128,288,51808,1139,3719,1763725944533012
49101,0,128,0,0,0,3926,1763725944533277
49101,5,128,288,38732,963,3268,1763725944533322
49102,0,128,0,0,0,3793,1763725944533596
49102,5,128,288,38048,1021,3242,1763725944533641
49103,0,128,0,0,0,3831,1763725944533907
49103,5,128,288,38046,997,3370,1763725944533952
49104,0,128,0,0,0,3957,1763725944534218
49104,5,128,288,37919,1004,3209,1763725944534262
49105,0,128,0,0,0,3802,1763725944534528
49105,5,128,288,38764,1057,3442,1763725944534573
49106,0,128,0,0,0,3985,1763725944534840
49106,5,128,288,39697,1032,3372,1763725944534887
49107,0,128,0,0,0,4328,1763725944535161
49107,5,128,288,39841,1087,3503,1763725944535208
49108,0,128,0,0,0,3950,1763725944535474
49108,5,128,288,39712,1037,3462,1763725944535521
49109,0,128,0,0,0,4085,1763725944535787
49109,5,128,288,40823,1095,3568,1763725944535836
49110,0,128,0,0,0,4178,1763725944536102
49110,5,128,288,41960,1142,3765,1763725944536153
49111,0,128,0,0,0,4490,1763725944536419
49111,5,128,288,41637,1136,3830,1763725944536469
49112,0,128,0,0,0,4210,1763725944536745
49112,5,128,288,41744,1065,4584,1763725944536795
49113,0,128,0,0,0,4305,1763725944537063
49113,5,128,288,41909,1111,3822,1763725944537112
49114,0,128,0,0,0,4007,1763725944537379
49114,5,128,288,42092,1094,3627,1763725944537429
49115,0,128,0,0,0,4370,1763725944537696
49115,5,128,288,41718,1104,3415,1763725944537746
49116,0,128,0,0,0,7615,1763725944537980
49116,5,128,288,58080,2025,4983,1763725944538048
49117,0,128,0,0,0,4976,1763725944538328
49117,5,128,288,42787,1235,4288,1763725944538379
49118,0,128,0,0,0,6184,1763725944538651
49118,5,128,288,42552,1165,4571,1763725944538702
49119,0,128,0,0,0,7514,1763725944538983
49119,5,128,288,43803,1101,5127,1763725944539036
49120,0,128,0,0,0,5718,1763725944539308
49120,5,128,288,42429,1110,4496,1763725944539359
49121,0,128,0,0,0,4671,1763725944539627
49121,5,128,288,42325,1092,4049,1763725944539678
49122,0,128,0,0,0,5262,1763725944539955
49122,5,128,288,48507,1213,4172,1763725944540012
49123,0,128,0,0,0,5662,1763725944540284
49123,5,128,288,44474,1184,4654,1763725944540338
49124,0,128,0,0,0,4471,1763725944540607
49124,5,128,288,49168,1394,4680,1763725944540665
49125,0,128,0,0,0,5045,1763725944540937
49125,5,128,288,54073,1326,4584,1763725944541000
49126,0,128,0,0,0,5944,1763725944541273
49126,5,128,288,45895,1215,4380,1763725944541327
49127,0,128,0,0,0,4517,1763725944541605
49127,5,128,288,43418,1154,3976,1763725944541657
49128,0,128,0,0,0,4443,1763725944541924
49128,5,128,288,50068,1610,4193,1763725944541984
49129,0,128,0,0,0,4018,1763725944542251
49129,5,128,288,39928,1039,3288,1763725944542297
49130,0,128,0,0,0,4054,1763725944542565
49130,5,128,288,38376,974,3467,1763725944542610
49131,0,128,0,0,0,4433,1763725944542878
49131,5,128,288,41308,1371,4065,1763725944542927
49132,0,128,0,0,0,5378,1763725944543202
49132,5,128,288,36968,975,4310,1763725944543247
49133,0,128,0,0,0,4326,1763725944543515
49133,5,128,288,36394,950,4112,1763725944543559
49134,0,128,0,0,0,3828,1763725944543824
49134,5,128,288,34963,923,3366,1763725944543866
49135,0,128,0,0,0,3530,1763725944544131
49135,5,128,288,33150,907,2984,1763725944544170
49136,0,128,0,0,0,3966,1763725944544441
49136,5,128,288,34168,924,3037,1763725944544481
49137,0,128,0,0,0,3424,1763725944544745
49137,5,128,288,34752,910,2997,1763725944544786
49138,0,128,0,0,0,3757,1763725944545051
49138,5,128,288,36330,973,3133,1763725944545094
49139,0,128,0,0,0,3711,1763725944545359
49139,5,128,288,36207,968,3128,1763725944545402
49140,0,128,0,0,0,3621,1763725944545667
49140,5,128,288,36179,939,3258,1763725944545709
49141,0,128,0,0,0,3533,1763725944545976
49141,5,128,288,38008,996,3386,1763725944546021
49142,0,128,0,0,0,3719,1763725944546286
49142,5,128,288,36008,962,3244,1763725944546329
49143,0,128,0,0,0,3587,1763725944546593
49143,5,128,288,36308,962,3976,1763725944546637
49144,0,128,0,0,0,3556,1763725944546901
49144,5,128,288,36287,980,3112,1763725944546944
49145,0,128,0,0,0,3837,1763725944547209
49145,5,128,288,36608,965,3161,1763725944547252
49146,0,128,0,0,0,3705,1763725944547524
49146,5,128,288,36774,999,3760,1763725944547568
49147,0,128,0,0,0,3881,1763725944547833
49147,5,128,288,38000,1001,3262,1763725944547878
49148,0,128,0,0,0,14159,1763725944548168
49148,5,128,288,67975,2600,5384,1763725944548249
49149,0,128,0,0,0,4323,1763725944548522
49149,5,128,288,40766,1197,3750,1763725944548571
49150,0,128,0,0,0,4183,1763725944548838
49150,5,128,288,40129,1064,3733,1763725944548886
49151,0,128,0,0,0,4116,1763725944549161
49151,5,128,288,41893,1179,3742,1763725944549210
49152,0,128,0,0,0,4053,1763725944549477
49152,5,128,288,42100,1161,3745,1763725944549527
49153,0,128,0,0,0,4176,1763725944549794
49153,5,128,288,43769,1241,4549,1763725944549847
49154,0,128,0,0,0,4470,1763725944550115
49154,5,128,288,44301,1224,4198,1763725944550168
49155,0,128,0,0,0,5705,1763725944550438
49155,5,128,288,44249,1213,4133,1763725944550491
49156,0,128,0,0,0,5571,1763725944550769
49156,5,128,288,44315,1213,4173,1763725944550821
49157,0,128,0,0,0,4587,1763725944551090
49157,5,128,288,44623,1195,3808,1763725944551142
49158,0,128,0,0,0,4567,1763725944551410
49158,5,128,288,44422,1221,3808,1763725944551462
49159,0,128,0,0,0,4310,1763725944551730
49159,5,128,288,44215,1209,3867,1763725944551783
49160,0,128,0,0,0,5160,1763725944552052
49160,5,128,288,44383,1160,3797,1763725944552104
49161,0,128,0,0,0,4302,1763725944552381
49161,5,128,288,46927,1277,4291,1763725944552437
49162,0,128,0,0,0,4839,1763725944552707
49162,5,128,288,46916,1249,4222,1763725944552762
49163,0,128,0,0,0,4825,1763725944553033
49163,5,128,288,46952,1191,4341,1763725944553088
49164,0,128,0,0,0,4676,1763725944553357
49164,5,128,288,47449,1144,3985,1763725944553413
49165,0,128,0,0,0,4565,1763725944553681
49165,5,128,288,44346,1188,3993,1763725944553733
49166,0,128,0,0,0,4735,1763725944553982
49166,5,128,288,44342,1211,4219,1763725944554035
49167,0,128,0,0,0,4991,1763725944554305
49167,5,128,288,46804,1255,4443,1763725944554361
49168,0,128,0,0,0,11415,1763725944554645
49168,5,128,288,60286,2292,6137,1763725944554717
49169,0,128,0,0,0,8843,1763725944554984
49169,5,128,288,47908,1595,5183,1763725944555042
49170,0,128,0,0,0,8762,1763725944555324
49170,5,128,288,60666,1759,5504,1763725944555395
49171,0,128,0,0,0,6294,1763725944555681
49171,5,128,288,45036,1268,5095,1763725944555735
49172,0,128,0,0,0,5153,1763725944555977
49172,5,128,288,41918,1075,4076,1763725944556027
49173,0,128,0,0,0,4161,1763725944556296
49173,5,128,288,41697,1040,3431,1763725944556345
49174,0,128,0,0,0,4233,1763725944556612
49174,5,128,288,39906,1053,3403,1763725944556659
49175,0,128,0,0,0,4899,1763725944556937
49175,5,128,288,44258,1756,5581,1763725944556992
49176,0,128,0,0,0,4904,1763725944557263
49176,5,128,288,36631,1075,3442,1763725944557307
49177,0,128,0,0,0,3526,1763725944557572
49177,5,128,288,35851,892,2847,1763725944557614
49178,0,128,0,0,0,6344,1763725944557880
49178,5,128,288,32283,819,2923,1763725944557918
49179,0,128,0,0,0,3387,1763725944558182
49179,5,128,288,30447,834,2856,1763725944558218
49180,0,128,0,0,0,3084,1763725944558488
49180,5,128,288,30709,765,2562,1763725944558524
49181,0,128,0,0,0,3428,1763725944558787
49181,5,128,288,29697,700,2909,1763725944558822
49182,0,128,0,0,0,5192,1763725944559087
49182,5,128,288,27507,722,3228,1763725944559120
49183,0,128,0,0,0,3223,1763725944559384
49183,5,128,288,27988,730,2550,1763725944559417
49184,0,128,0,0,0,3454,1763725944559681
49184,5,128,288,27441,712,2924,1763725944559714
49185,0,128,0,0,0,3734,1763725944559975
49185,5,128,288,26311,737,2370,1763725944560007
49186,0,128,0,0,0,2600,1763725944560268
49186,5,128,288,25919,678,2292,1763725944560299
49187,0,128,0,0,0,2583,1763725944560559
49187,5,128,288,25563,671,2180,1763725944560589
49188,0,128,0,0,0,2570,1763725944560849
49188,5,128,288,25671,671,2411,1763725944560879
49189,0,128,0,0,0,2484,1763725944561140
49189,5,128,288,24904,665,2281,1763725944561170
49190,0,128,0,0,0,2750,1763725944561435
49190,5,128,288,24897,685,2190,1763725944561464
49191,0,128,0,0,0,2492,1763725944561725
49191,5,128,288,24962,678,2267,1763725944561755
49192,0,128,0,0,0,2531,1763725944562015
49192,5,128,288,25979,701,2678,1763725944562046
49193,0,128,0,0,0,3116,1763725944562307
49193,5,128,288,26588,732,3132,1763725944562339
49194,0,128,0,0,0,2981,1763725944562601
49194,5,128,288,26667,730,2352,1763725944562633
49195,0,128,0,0,0,2833,1763725944562899
49195,5,128,288,27567,723,2384,1763725944562931
49196,0,128,0,0,0,2873,1763725944563193
49196,5,128,288,27581,766,2468,1763725944563225
49197,0,128,0,0,0,3076,1763725944563487
49197,5,128,288,27952,769,2518,1763725944563520
49198,0,128,0,0,0,2835,1763725944563782
49198,5,128,288,28483,795,2621,1763725944563816
49199,0,128,0,0,0,2890,1763725944564078
49199,5,128,288,29544,768,2455,1763725944564113
49200,0,128,0,0,0,2967,1763725944564380
49200,5,128,288,29509,801,2577,1763725944564415
49201,0,128,0,0,0,3154,1763725944564677
49201,5,128,288,32444,837,2759,1763725944564715
49202,0,128,0,0,0,4721,1763725944564971
49202,5,128,288,31943,852,2917,1763725944565009
49203,0,128,0,0,0,3100,1763725944565271
49203,5,128,288,31988,846,2862,1763725944565309
49204,0,128,0,0,0,3052,1763725944565572
49204,5,128,288,32336,858,2834,1763725944565610
49205,0,128,0,0,0,3085,1763725944565881
49205,5,128,288,33907,901,6486,1763725944565925
49206,0,128,0,0,0,3493,1763725944566190
49206,5,128,288,34683,906,2892,1763725944566231
49207,0,128,0,0,0,3558,1763725944566495
49207,5,128,288,35609,954,3313,1763725944566537
49208,0,128,0,0,0,3537,1763725944566802
49208,5,128,288,36186,982,3211,1763725944566845
49209,0,128,0,0,0,3987,1763725944567111
49209,5,128,288,37335,1014,3254,1763725944567155
49210,0,128,0,0,0,3530,1763725944567427
49210,5,128,288,37921,996,3249,1763725944567472
49211,0,128,0,0,0,3285,1763725944567737
49211,5,128,288,38782,1023,3535,1763725944567783
49212,0,128,0,0,0,3970,1763725944568048
49212,5,128,288,38183,1044,3333,1763725944568094
49213,0,128,0,0,0,3914,1763725944568358
49213,5,128,288,38033,1004,3281,1763725944568403
49214,0,128,0,0,0,3676,1763725944568676
49214,5,128,288,37856,937,3210,1763725944568720
49215,0,128,0,0,0,3734,1763725944568970
49215,5,128,288,36885,1038,3207,1763725944569014
49216,0,128,0,0,0,3843,1763725944569282
49216,5,128,288,38043,999,3282,1763725944569327
49217,0,128,0,0,0,3945,1763725944569592
49217,5,128,288,38672,1041,3497,1763725944569638
49218,0,128,0,0,0,3943,1763725944569905
49218,5,128,288,40160,1049,3314,1763725944569952
49219,0,128,0,0,0,3882,1763725944570226
49219,5,128,288,40109,1033,3409,1763725944570273
49220,0,128,0,0,0,3792,1763725944570541
49220,5,128,288,41240,1131,3374,1763725944570589
49221,0,128,0,0,0,3910,1763725944570857
49221,5,128,288,41973,1072,3574,1763725944570907
49222,0,128,0,0,0,3983,1763725944571173
49222,5,128,288,235848,1799,9325,1763725944571424
49223,0,128,0,0,0,12536,1763725944571710
49223,5,128,288,64140,2253,6606,1763725944571788
49224,0,128,0,0,0,19636,1763725944572100
49224,5,128,288,53321,3662,10929,1763725944572173
49225,0,128,0,0,0,20049,1763725944572477
49225,5,128,288,48869,3178,10814,1763725944572545
49226,0,128,0,0,0,13399,1763725944572838
49226,5,128,288,46273,2203,8802,1763725944572900
49227,0,128,0,0,0,13369,1763725944573192
49227,5,128,288,45734,2633,8845,1763725944573253
49228,0,128,0,0,0,13808,1763725944573545
49228,5,128,288,47439,2529,11324,1763725944573611
49229,0,128,0,0,0,6532,1763725944573897
49229,5,128,288,44954,1654,4679,1763725944573952
49230,0,128,0,0,0,5928,1763725944574228
49230,5,128,288,52294,1738,5007,1763725944574290
49231,0,128,0,0,0,5596,1763725944574562
49231,5,128,288,48332,1659,4474,1763725944574619
49232,0,128,0,0,0,4512,1763725944574887
49232,5,128,288,31502,968,2804,1763725944574925
49233,0,128,0,0,0,3579,1763725944575189
49233,5,128,288,29035,786,2851,1763725944575224
49234,0,128,0,0,0,4372,1763725944575493
49234,5,128,288,27586,754,2785,1763725944575526
49235,0,128,0,0,0,4725,1763725944575792
49235,5,128,288,27552,809,3478,1763725944575826
49236,0,128,0,0,0,3696,1763725944576090
49236,5,128,288,28133,860,2659,1763725944576123
49237,0,128,0,0,0,3994,1763725944576389
49237,5,128,288,28196,809,3096,1763725944576423
49238,0,128,0,0,0,2997,1763725944576686
49238,5,128,288,27432,734,2489,1763725944576719
49239,0,128,0,0,0,8949,1763725944576990
49239,5,128,288,40715,1471,3982,1763725944577038
49240,0,128,0,0,0,3109,1763725944577303
49240,5,128,288,28118,867,2440,1763725944577337
49241,0,128,0,0,0,2873,1763725944577599
49241,5,128,288,27412,779,3333,1763725944577632
49242,0,128,0,0,0,2865,1763725944577894
49242,5,128,288,27329,747,2392,1763725944577926
49243,0,128,0,0,0,2943,1763725944578187
49243,5,128,288,27597,746,2464,1763725944578220
49244,0,128,0,0,0,2759,1763725944578486
49244,5,128,288,27996,766,2500,1763725944578519
49245,0,128,0,0,0,2832,1763725944578780
49245,5,128,288,28372,755,2818,1763725944578814
49246,0,128,0,0,0,3199,1763725944579077
49246,5,128,288,28957,761,2480,1763725944579111
49247,0,128,0,0,0,3059,1763725944579373
49247,5,128,288,29801,769,2587,1763725944579408
49248,0,128,0,0,0,2762,1763725944579670
49248,5,128,288,29485,762,2623,1763725944579705
49249,0,128,0,0,0,3101,1763725944579974
49249,5,128,288,29466,797,3320,1763725944580011
49250,0,128,0,0,0,2989,1763725944580274
49250,5,128,288,30808,825,2708,1763725944580310
49251,0,128,0,0,0,3217,1763725944580573
49251,5,128,288,30627,819,2651,1763725944580609
49252,0,128,0,0,0,2907,1763725944580871
49252,5,128,288,31418,822,2618,1763725944580908
49253,0,128,0,0,0,3677,1763725944581179
49253,5,128,288,32016,908,2871,1763725944581216
49254,0,128,0,0,0,3461,1763725944581480
49254,5,128,288,32038,871,2831,1763725944581518
49255,0,128,0,0,0,3825,1763725944581782
49255,5,128,288,32058,836,2606,1763725944581820
49256,0,128,0,0,0,3102,1763725944582083
49256,5,128,288,32035,870,2776,1763725944582121
49257,0,128,0,0,0,3086,1763725944582384
49257,5,128,288,32125,887,2726,1763725944582422
49258,0,128,0,0,0,3323,1763725944582691
49258,5,128,288,32814,910,3060,1763725944582730
49259,0,128,0,0,0,3954,1763725944582970
49259,5,128,288,33291,861,3403,1763725944583009
49260,0,128,0,0,0,3464,1763725944583273
49260,5,128,288,33281,908,2921,1763725944583313
49261,0,128,0,0,0,3457,1763725944583576
49261,5,128,288,33127,908,3116,1763725944583616
49262,0,128,0,0,0,3554,1763725944583879
49262,5,128,288,33316,927,2746,1763725944583919
49263,0,128,0,0,0,3251,1763725944584189
49263,5,128,288,33471,950,3474,1763725944584229
49264,0,128,0,0,0,4683,1763725944584495
49264,5,128,288,35208,1209,2960,1763725944584537
49265,0,128,0,0,0,3557,1763725944584801
49265,5,128,288,33616,959,3063,1763725944584841
49266,0,128,0,0,0,3307,1763725944585105
49266,5,128,288,33264,885,2861,1763725944585145
49267,0,128,0,0,0,3848,1763725944585409
49267,5,128,288,33942,956,3358,1763725944585450
49268,0,128,0,0,0,3470,1763725944585721
49268,5,128,288,34590,958,3167,1763725944585762
49269,0,128,0,0,0,3564,1763725944586026
49269,5,128,288,34772,927,3047,1763725944586067
49270,0,128,0,0,0,3760,1763725944586332
49270,5,128,288,34738,907,3030,1763725944586373
49271,0,128,0,0,0,3391,1763725944586637
49271,5,128,288,34719,926,3186,1763725944586679
49272,0,128,0,0,0,3586,1763725944586943
49272,5,128,288,43060,1043,3568,1763725944586993
49273,0,128,0,0,0,10000,1763725944587281
49273,5,128,288,55668,1839,5641,1763725944587348
49274,0,128,0,0,0,10352,1763725944587629
49274,5,128,288,50253,2219,6346,1763725944587696
49275,0,128,0,0,0,8109,1763725944587979
49275,5,128,288,231075,3453,11783,1763725944588230
49276,0,128,0,0,0,4459,1763725944588503
49276,5,128,288,36158,898,3343,1763725944588546
49277,0,128,0,0,0,6610,1763725944588815
49277,5,128,288,30653,818,3654,1763725944588852
49278,0,128,0,0,0,5510,1763725944589127
49278,5,128,288,31447,780,3581,1763725944589165
49279,0,128,0,0,0,3481,1763725944589429
49279,5,128,288,30729,804,3105,1763725944589466
49280,0,128,0,0,0,13426,1763725944589751
49280,5,128,288,48213,1973,6442,1763725944589812
49281,0,128,0,0,0,28385,1763725944590159
49281,5,128,288,105208,3016,11081,1763725944590285
49282,0,128,0,0,0,10457,1763725944590583
49282,5,128,288,90002,2674,10430,1763725944590690
49283,0,128,0,0,0,12357,1763725944590989
49283,5,128,288,88456,2732,8388,1763725944591093
49284,0,128,0,0,0,9831,1763725944591376
49284,5,128,288,86993,2102,6924,1763725944591476
49285,0,128,0,0,0,10694,1763725944591758
49285,5,128,288,91163,2189,8375,1763725944591865
49286,0,128,0,0,0,12902,1763725944592152
49286,5,128,288,93963,2867,8177,1763725944592262
49287,0,128,0,0,0,10264,1763725944592546
49287,5,128,288,89066,1820,7188,1763725944592648
49288,0,128,0,0,0,10280,1763725944592934
49288,5,128,288,80837,2181,7403,1763725944593028
49289,0,128,0,0,0,7341,1763725944593303
49289,5,128,288,76371,1559,5986,1763725944593391
49290,0,128,0,0,0,5994,1763725944593664
49290,5,128,288,79168,1652,6100,1763725944593754
49291,0,128,0,0,0,6993,1763725944594029
49291,5,128,288,83604,1899,6589,1763725944594125
49292,0,128,0,0,0,6671,1763725944594407
49292,5,128,288,87653,1772,6932,1763725944594508
49293,0,128,0,0,0,7195,1763725944594784
49293,5,128,288,87415,1855,6632,1763725944594884
49294,0,128,0,0,0,7412,1763725944595161
49294,5,128,288,87886,1913,7005,1763725944595262
49295,0,128,0,0,0,7284,1763725944595538
49295,5,128,288,92358,1981,7309,1763725944595644
49296,0,128,0,0,0,7115,1763725944595921
49296,5,128,288,105758,2741,8954,1763725944596044
49297,0,128,0,0,0,8021,1763725944596335
49297,5,128,288,98074,2044,8373,1763725944596448
49298,0,128,0,0,0,7855,1763725944596727
49298,5,128,288,97733,2109,7882,1763725944596839
49299,0,128,0,0,0,8384,1763725944597119
49299,5,128,288,88026,8898,25185,1763725944597250
49300,0,128,0,0,0,4815,1763725944597529
49300,5,128,288,49171,1355,3365,1763725944597586
49301,0,128,0,0,0,3401,1763725944597851
49301,5,128,288,35218,1062,3021,1763725944597893
49302,0,128,0,0,0,3489,1763725944598165
49302,5,128,288,35072,944,3003,1763725944598206
49303,0,128,0,0,0,3396,1763725944598470
49303,5,128,288,34613,1024,2867,1763725944598511
49304,0,128,0,0,0,12941,1763725944598786
49304,5,128,288,34714,909,3113,1763725944598827
49305,0,128,0,0,0,6888,1763725944599096
49305,5,128,288,37846,1283,3319,1763725944599141
49306,0,128,0,0,0,3252,1763725944599407
49306,5,128,288,44510,1020,3267,1763725944599458
49307,0,128,0,0,0,3528,1763725944599729
49307,5,128,288,34693,944,3029,1763725944599770
49308,0,128,0,0,0,3731,1763725944600035
49308,5,128,288,34619,918,3098,1763725944600076
49309,0,128,0,0,0,3388,1763725944600340
49309,5,128,288,34744,941,2949,1763725944600382
49310,0,128,0,0,0,3300,1763725944600646
49310,5,128,288,34735,926,3007,1763725944600687
49311,0,128,0,0,0,3575,1763725944600951
49311,5,128,288,50152,953,3390,1763725944601009
49312,0,128,0,0,0,3692,1763725944601280
49312,5,128,288,36417,977,3086,1763725944601323
49313,0,128,0,0,0,3390,1763725944601589
49313,5,128,288,36182,985,3195,1763725944601632
49314,0,128,0,0,0,3416,1763725944601896
49314,5,128,288,36351,978,3192,1763725944601939
49315,0,128,0,0,0,3518,1763725944602205
49315,5,128,288,36242,1006,3156,1763725944602248
49316,0,128,0,0,0,3310,1763725944602512
49316,5,128,288,35812,918,3075,1763725944602555
49317,0,128,0,0,0,3467,1763725944602827
49317,5,128,288,36007,934,3188,1763725944602869
49318,0,128,0,0,0,3694,1763725944603135
49318,5,128,288,38023,1016,3283,1763725944603180
49319,0,128,0,0,0,3585,1763725944603446
49319,5,128,288,37915,991,3314,1763725944603490
49320,0,128,0,0,0,16313,1763725944603778
49320,5,128,288,52889,2073,5481,1763725944603844
49321,0,128,0,0,0,4104,1763725944604118
49321,5,128,288,39136,1169,3536,1763725944604165
49322,0,128,0,0,0,8150,1763725944604441
49322,5,128,288,36591,987,3232,1763725944604484
49323,0,128,0,0,0,4059,1763725944604749
49323,5,128,288,36934,937,3047,1763725944604793
49324,0,128,0,0,0,3379,1763725944605057
49324,5,128,288,33742,918,3029,1763725944605097
49325,0,128,0,0,0,6633,1763725944605367
49325,5,128,288,38065,1373,3834,1763725944605413
49326,0,128,0,0,0,8730,1763725944605686
49326,5,128,288,39365,1420,4340,1763725944605734
49327,0,128,0,0,0,8760,1763725944605992
49327,5,128,288,39200,1695,5741,1763725944606042
49328,0,128,0,0,0,7193,1763725944606316
49328,5,128,288,37776,1512,6103,1763725944606366
49329,0,128,0,0,0,6080,1763725944606635
49329,5,128,288,35991,1526,3265,1763725944606679
49330,0,128,0,0,0,3942,1763725944606947
49330,5,128,288,44577,1093,3955,1763725944606999
49331,0,128,0,0,0,6166,1763725944607274
49331,5,128,288,34175,927,3438,1763725944607315
49332,0,128,0,0,0,4991,1763725944607583
49332,5,128,288,35621,937,3205,1763725944607625
49333,0,128,0,0,0,4659,1763725944607893
49333,5,128,288,36519,1039,3614,1763725944607937
